"[0, 1, 1, 2, 2, 3]",0
"[0, 1, 1, 2, 2, 4]",0
"[0, 1, 1, 2, 2, 5]",0
"[0, 1, 1, 2, 3, 3]",0
"[0, 1, 1, 2, 3, 4]",0
"[0, 1, 1, 2, 3, 5]",0
"[0, 1, 1, 2, 4, 4]",0
"[0, 1, 1, 2, 4, 5]",0
"[0, 1, 1, 3, 3, 3]",0
"[0, 1, 1, 3, 3, 4]",0
"[0, 1, 1, 3, 3, 5]",0
"[0, 1, 1, 3, 4, 4]",0
"[0, 1, 1, 3, 4, 5]",0
"[0, 1, 2, 2, 2, 2]",0
"[0, 1, 2, 2, 2, 3]",0
"[0, 1, 2, 2, 2, 4]",0
"[0, 1, 2, 2, 2, 5]",0
"[0, 1, 2, 2, 3, 3]",0
"[0, 1, 2, 2, 3, 4]",0
"[0, 1, 2, 2, 3, 5]",0
"[0, 1, 2, 2, 4, 4]",0
"[0, 1, 2, 2, 4, 5]",0
"[0, 1, 2, 3, 3, 3]",0
"[0, 1, 2, 3, 3, 4]",0
"[0, 1, 2, 3, 3, 5]",0
"[0, 1, 2, 3, 4, 4]",0
"[0, 1, 2, 3, 4, 5]",0
